,Unnamed:_0,Unnamed:_0,Unnamed:_0.1,MSHA_ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
1175,413,413,413,1510445,2013,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539", ,Appalachia Central,0,26,53318,-inf
1176,414,414,414,1510445,2013,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539", ,Appalachia Central,0,15,31314,-inf
1177,415,415,415,1511162,2013,Plant No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,High Ridge Mining Llc,"108 Trivette Drive, Suite 210, Pikeville, KY 41501", ,Appalachia Central,0,4,4733,-inf
1178,416,416,416,1511162,2013,Plant No. 1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,High Ridge Mining Llc,"108 Trivette Drive, Suite 210, Pikeville, KY 41501", ,Appalachia Central,0,3,4733,-inf
1179,417,417,417,1512896,2013,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502", ,Appalachia Central,0,2,6330,-inf
1180,418,418,418,1513193,2013,Phelps Coal Tipple (T-2),Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,0,10,29520,-inf
1181,419,419,419,1514468,2013,Rob Fork Processing,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502", ,Appalachia Central,0,15,38288,-inf
1182,421,421,421,1516470,2013,Burke Branch Tipple,Kentucky (East),Pike,Active,Surface,Contractor,Preparation Plant,Premier Elkhorn Coal Company,"6920 Ky Highway 610 W, Jenkins, KY 41537", ,Appalachia Central,0,26,65468,-inf
1183,422,422,422,1516470,2013,Burke Branch Tipple,Kentucky (East),Pike,Active,Underground,Contractor,Preparation Plant,Premier Elkhorn Coal Company,"6920 Ky Highway 610 W, Jenkins, KY 41537", ,Appalachia Central,0,34,83324,-inf
1184,423,423,423,1516734,2013,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524", ,Appalachia Central,0,1,1342,-inf
1185,424,424,424,1516734,2013,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524", ,Appalachia Central,0,54,132883,-inf
1186,426,426,426,1516958,2013,Apex No. 3 Burke,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Apex Energy, Inc.","1148 Longfork Rd, Kimper, KY 41539", ,Appalachia Central,0,14,30301,-inf
1187,427,427,427,1517733,2013,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"9462 Meathouse Rd, Pilgrim, KY 41250", ,Appalachia Central,0,24,52734,-inf
1188,487,487,487,1503178,2013,River View Facilities,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Preparation Plant,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462", ,Illinois Basin,0,49,131096,-inf
1189,488,488,488,1511012,2013,Camp 9 Prep Plant,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Preparation Plant,Heritage Coal Company Llc,"530 French Road, Waverly, KY 42462",United Mine Workers of America,Illinois Basin,0,45,116109,-inf
1190,495,495,495,1509938,2013,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy #100, Corbin, KY 40701", ,Appalachia Central,0,25,50791,-inf
1191,496,496,496,1509938,2013,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Independent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy #100, Corbin, KY 40701", ,Appalachia Central,0,21,43266,-inf
1192,522,522,522,1800671,2013,Mettiki General,Maryland,Garrett,Active,Underground,Operating Subsidiary,Preparation Plant,Mettiki Coal Llc,"293 Table Rock Rd, Oakland, MD 21550", ,Appalachia Northern,0,39,83595,-inf
1193,547,547,547,3200727,2013,Center Coal Company,North Dakota,Oliver,Active,Surface,Independent Producer Operator,Preparation Plant,Center Coal Co-Div/General Ind,"P.O. Box 820, Dickinson, ND 58602", ,Western,0,5,6155,-inf
1194,550,550,550,3302937,2013,Oxford Loading Dock,Ohio,Belmont,Active,Surface,Independent Producer Operator,Preparation Plant,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,0,14,36493,-inf
1195,553,553,553,3304188,2013,Kensington Prep. Plant,Ohio,Columbiana,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"95 Lisbon St., Carrollton, OH 44615", ,Appalachia Northern,0,0,1075,-inf
1196,554,554,554,3304188,2013,Kensington Prep. Plant,Ohio,Columbiana,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"95 Lisbon St., Carrollton, OH 44615", ,Appalachia Northern,0,10,20432,-inf
1197,555,555,555,3303288,2013,Rice #7 (Strip),Ohio,Coshocton,Active,Surface,Independent Producer Operator,Preparation Plant,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,0,17,33691,-inf
1198,559,559,559,3304187,2013,Nelms Prep,Ohio,Harrison,Active,Underground,Operating Subsidiary,Preparation Plant,Hopedale Mining Llc,"P.O. Box 415, Hopedale, OH 43976", ,Appalachia Northern,0,13,32092,-inf
1199,566,566,566,3304229,2013,South Mine/Washplant,Ohio,Jefferson,Active,Surface,Operating Subsidiary,Preparation Plant,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452", ,Appalachia Northern,0,0,1103,-inf
1200,567,567,567,3304229,2013,South Mine/Washplant,Ohio,Jefferson,Active,Underground,Operating Subsidiary,Preparation Plant,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452", ,Appalachia Northern,0,16,35655,-inf
1201,571,571,571,3304569,2013,Starridge Preparation Plant,Ohio,Jefferson,Active,Surface,Operating Subsidiary,Preparation Plant,Ohio American Energy Incorpora,"46226 National Road, St. Clairsvil, OH 43950", ,Appalachia Northern,0,12,34053,-inf
1202,575,575,575,3304213,2013,Oxford Mining #2,Ohio,Muskingum,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,0,33,63178,-inf
1203,583,583,583,3303793,2013,Stonecreek Mine,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Preparation Plant,Kimble Clay & Limestone,"3596 St. Rt. 39 Nw, Dover, OH 44622", ,Appalachia Northern,0,11,29255,-inf
1204,587,587,587,3304609,2013,Tusky Prep,Ohio,Tuscarawas,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683", ,Appalachia Northern,0,8,15600,-inf
1205,602,602,602,3608138,2013,Dutch Run Coal Preparation Pla,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,9,20317,-inf
1206,603,603,603,3608540,2013,Keystone Cleaning Plant,Pennsylvania (Bituminous),Armstrong,Active,Underground,Operating Subsidiary,Preparation Plant,Keystone Coal Mining Corporati,"P.O. Box 279, Shelocta, PA 15774",United Mine Workers of America,Appalachia Northern,0,12,23626,-inf
1207,610,610,610,3608897,2013,Mc Ville Prep Plant,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,13,31677,-inf
1208,612,612,612,3609387,2013,Logansport Preparation Plant,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,8,15538,-inf
1209,620,620,620,3606954,2013,Mount Penn Preparation Plant,Pennsylvania (Anthracite),Berks,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,1,3227,-inf
1210,621,621,621,3606954,2013,Mount Penn Preparation Plant,Pennsylvania (Anthracite),Berks,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,2,3227,-inf
1211,625,625,625,3608276,2013,Cambria Cogen Facility,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Preparation Plant,Cambria Cogen Company,"243 Rubisch Rd, Ebensburg, PA 15931", ,Appalachia Northern,0,5,12993,-inf
1212,632,632,632,3609246,2013,Portage Plant,Pennsylvania (Bituminous),Cambria,Active,Surface,Operating Subsidiary,Preparation Plant,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,0,6,12591,-inf
1213,633,633,633,3609246,2013,Portage Plant,Pennsylvania (Bituminous),Cambria,Active,Underground,Operating Subsidiary,Preparation Plant,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,0,23,50365,-inf
1214,638,638,638,3608488,2013,Banks Bank,Pennsylvania (Anthracite),Carbon,Active,Surface,Independent Producer Operator,Preparation Plant,Rossi Excavating Company,"Rr #1 Box 189e, Beaver Meadow, PA 18216", ,Appalachia Northern,0,8,15104,-inf
1215,650,650,650,3606432,2013,Cunnard Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,Jill Mining Company Inc,"P.O. Box 8, Wallaceton, PA 16876", ,Appalachia Northern,0,5,11856,-inf
1216,656,656,656,3607746,2013,Lady Jane Plant,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,7,13291,-inf
1217,661,661,661,3608538,2013,Stiner #1 Mine,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,P & N Coal Company Inc,"P.O. Box 332, Punxsutawney, PA 15767", ,Appalachia Northern,0,3,6478,-inf
1218,662,662,662,3608683,2013,River Hill Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,River Hill Coal Company Inc,"Memorial Road, P.O. Box 141, Kylertown, PA 16847", ,Appalachia Northern,0,8,11530,-inf
1219,665,665,665,3609051,2013,Bigler Prep Plant,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,16,40533,-inf
1220,668,668,668,3609140,2013,Clearfield Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Operating Subsidiary,Preparation Plant,"Amfire Mining Company, Llc","One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,0,4,9653,-inf
1221,687,687,687,3609684,2013,Victor Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,Victor Llc,"P.O. Box 128, Clearfield, PA 16830", ,Appalachia Northern,0,4,6646,-inf
1222,689,689,689,3610036,2013,Conrail Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,Res Coal Llc,"8912 Clearfield-Curwensville H, Clearfield, PA 16830", ,Appalachia Northern,0,12,30804,-inf
1223,692,692,692,3601919,2013,Rr Coal Inc,Pennsylvania (Anthracite),Dauphin,Temporarily closed,Surface,Independent Producer Operator,Preparation Plant,Rr Coal Inc,"6690 State Route 209, P.O. Box, Lykens, PA 17048", ,Appalachia Northern,0,6,13043,-inf
1224,703,703,703,3607999,2013,Bute Refuse Pile,Pennsylvania (Bituminous),Fayette,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Fayette Coal & Coke Inc,"195 Enterprise Lane, Connellsville, PA 15425", ,Appalachia Northern,0,8,14618,-inf
1225,704,704,704,3608647,2013,Bullskin Tipple,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Preparation Plant,Bullskin Tipple Company,"2927 Pittsburgh Street, Perryopolis, PA 15473", ,Appalachia Northern,0,3,6022,-inf
1226,710,710,710,3606210,2013,Cobra Mine Prep Plant,Pennsylvania (Bituminous),Greene,Permanently abandoned,Underground,Independent Producer Operator,Preparation Plant,Coresco Llc,"P.O. Box 40, Dilliner, PA 15327", ,Appalachia Northern,0,3,5539,-inf
1227,713,713,713,3609698,2013,Overland Conveyor,Pennsylvania (Bituminous),Greene,Active,Underground,Independent Producer Operator,Preparation Plant,Coresco Llc,"308 Dents Run Road, Morgantown, WV 26501", ,Appalachia Northern,0,6,13339,-inf
1228,717,717,717,3604171,2013,Tipple Four J,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Preparation Plant,"Jericho Fuels, Inc.","134 Kimmel Lane,  P.O. Box 177, Elderton, PA 15736", ,Appalachia Northern,0,4,7555,-inf
1229,719,719,719,3606475,2013,Homer City Coal Cleaning Plant,Pennsylvania (Bituminous),Indiana,Active,Surface,Operating Subsidiary,Preparation Plant,Homer City Coal Processing Cor,"1831 Cherry Run Rd, Homer City, PA 15748",UNIT,Appalachia Northern,0,12,22168,-inf
1230,720,720,720,3606475,2013,Homer City Coal Cleaning Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Operating Subsidiary,Preparation Plant,Homer City Coal Processing Cor,"1831 Cherry Run Rd, Homer City, PA 15748",UNIT,Appalachia Northern,0,28,51724,-inf
1231,721,721,721,3607688,2013,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Surface,Operating Subsidiary,Preparation Plant,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,0,2,5622,-inf
1232,722,722,722,3607688,2013,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Operating Subsidiary,Preparation Plant,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,0,13,31859,-inf
1233,724,724,724,3608222,2013,Homer City Generating Station,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Preparation Plant,Nrg Homer City Services Llc,"1750 Power Plant Rd, Homer City, PA 15748",International Brotherhood of Electrical Workers,Appalachia Northern,0,1,3906,-inf
1234,725,725,725,3608222,2013,Homer City Generating Station,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Nrg Homer City Services Llc,"1750 Power Plant Rd, Homer City, PA 15748",International Brotherhood of Electrical Workers,Appalachia Northern,0,12,35152,-inf
1235,726,726,726,3608316,2013,Challenger Yard,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Preparation Plant,Millcreek Processing,"Rt 711n, P.O. Box 435, Seward, PA 15954", ,Appalachia Northern,0,9,18547,-inf
1236,735,735,735,3608853,2013,I 22 Processing,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,2,3528,-inf
1237,736,736,736,3608853,2013,I 22 Processing,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,0,1,3527,-inf
1238,751,751,751,3609744,2013,Coral Energy,Pennsylvania (Bituminous),Indiana,Permanently abandoned,Surface,Operating Subsidiary,Preparation Plant,Coral Energy Services Llc,"One Energy Place, Latrobe, PA 15650",INTE,Appalachia Northern,0,3,2793,-inf
1239,752,752,752,3609744,2013,Coral Energy,Pennsylvania (Bituminous),Indiana,Permanently abandoned,Underground,Operating Subsidiary,Preparation Plant,Coral Energy Services Llc,"One Energy Place, Latrobe, PA 15650",INTE,Appalachia Northern,0,2,2792,-inf
1240,755,755,755,3603561,2013,Mcclure Strip,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,P & N Coal Company Inc,"P.O. Box 332, Punxsutawney, PA 15767", ,Appalachia Northern,0,2,4321,-inf
1241,760,760,760,3607194,2013,Valier Coal Yard,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Preparation Plant,Valier Coal Yard,"P.O. Box 343, Punxsutawney, PA 15767", ,Appalachia Northern,0,9,20174,-inf
1242,767,767,767,3601708,2013,Kassa Breaker,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Silverbrook Anthracite Inc,"1 Market St, Laflin, PA 18702", ,Appalachia Northern,0,6,9592,-inf
1243,770,770,770,3605855,2013,Laurel Breaker,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Carbon Sales, Inc.","350 Johnson St., Wilkes-Barre, PA 18702", ,Appalachia Northern,0,7,12596,-inf
1244,772,772,772,3607384,2013,Emerald Anthracite,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Hud Inc,"31 North Market Street, Nanticoke, PA 18634", ,Appalachia Northern,0,7,14473,-inf
1245,773,773,773,3607716,2013,Hudson Colliery,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Hudson Anthracite Inc,"215 East Saylor Ave., Laflin, PA 18702", ,Appalachia Northern,0,12,22844,-inf
1246,775,775,775,3608598,2013,Cei Anthracite,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Cei Anthracite,"603 South Church St, Hazleton, PA 18201", ,Appalachia Northern,0,11,23916,-inf
1247,776,776,776,3608598,2013,Cei Anthracite,Pennsylvania (Anthracite),Luzerne,Active,Underground,Independent Producer Operator,Preparation Plant,Cei Anthracite,"603 South Church St, Hazleton, PA 18201", ,Appalachia Northern,0,1,2657,-inf
1248,777,777,777,3608649,2013,Jeddo No 8 Preparation Plant,Pennsylvania (Anthracite),Luzerne,Active,Surface,Operating Subsidiary,Preparation Plant,Jeddo Coal Company,"46 Public Square Ste 600, Wilkes-Barre, PA 18701",United Mine Workers of America,Appalachia Northern,0,11,28656,-inf
1249,779,779,779,3608766,2013,Hazleton Shaft,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Hazleton Shaft Corp,"P.O. Box 435, Hazleton, PA 18201", ,Appalachia Northern,0,35,68664,-inf
1250,780,780,780,3609210,2013,Stockton Preparation Facility,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Coal Contractors(1991), Inc.","100 Hazlebrook Road, Hazleton, PA 18201", ,Appalachia Northern,0,22,48986,-inf
1251,784,784,784,3608322,2013,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,3,4251,-inf
1252,785,785,785,3608322,2013,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,3,4252,-inf
1253,787,787,787,3602945,2013,Carbon Plant (Preparation),Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,Shamokin Filler Company Inc.,"453 Venn Access Road, P.O. Box, Coal Township, PA 17866", ,Appalachia Northern,0,54,80839,-inf
1254,788,788,788,3603107,2013,Locust Summit Fine Coal Plant,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,Gilberton Coal Company,"10 Gilberton Rd, Gilberton, PA 17934", ,Appalachia Northern,0,3,5412,-inf
1255,789,789,789,3603107,2013,Locust Summit Fine Coal Plant,Pennsylvania (Anthracite),Northumberland,Active,Underground,Independent Producer Operator,Preparation Plant,Gilberton Coal Company,"10 Gilberton Rd, Gilberton, PA 17934", ,Appalachia Northern,0,3,5412,-inf
1256,792,792,792,3608822,2013,Sioux Bank,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Black Diamond Mining Inc,"P.O. Box 81, Mt. Carmel, PA 17851", ,Appalachia Northern,0,3,6285,-inf
1257,801,801,801,3609843,2013,Atlas Anthracite Coal Corporat,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,D. Molesevich & Sons Construct,"P.O. Box 121, Mount Carmel, PA 17851", ,Appalachia Northern,0,3,7102,-inf
1258,803,803,803,3601760,2013,Greenwood,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Contractor,Preparation Plant,"Lehigh Anthracite Coal, Llc","1233 East Broad St.,, Tamaqua, PA 18252", ,Appalachia Northern,0,41,86309,-inf
1259,805,805,805,3601770,2013,Tamaqua Breaker,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"South Tamaqua Coal Pockets, In","804 West Penn Pike, Tamaqua, PA 18252", ,Appalachia Northern,0,11,24417,-inf
1260,809,809,809,3601966,2013,New St. Nicholas Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers of America,Appalachia Northern,0,16,33304,-inf
1261,810,810,810,3601966,2013,New St. Nicholas Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers of America,Appalachia Northern,0,0,336,-inf
1262,812,812,812,3602014,2013,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938", ,Appalachia Northern,0,3,6670,-inf
1263,813,813,813,3602014,2013,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938", ,Appalachia Northern,0,4,6671,-inf
1264,814,814,814,3602073,2013,Blaschak Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,Appalachia Northern,0,48,103722,-inf
1265,815,815,815,3603287,2013,Premium Fine Coal Inc,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Premium Fine Coal Inc,"1271 Clamtown Road, P.O. Box 2, Tamaqua, PA 18252", ,Appalachia Northern,0,8,15740,-inf
1266,818,818,818,3606384,2013,Carbonite Filter Corporation P,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Carbonite Filter Corp,"96 Hazle St., Delano, PA 18220", ,Appalachia Northern,0,8,16943,-inf
1267,819,819,819,3606428,2013,Tuscarora Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Preparation Plant,"South Tamaqua Coal Pockets, In","804 West Penn Pike, Tamaqua, PA 18252", ,Appalachia Northern,0,13,27711,-inf
1268,821,821,821,3607276,2013,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Sherman Coal Company Inc.,"P.O. Box 93, Elysburg, PA 17824", ,Appalachia Northern,0,7,17326,-inf
1269,822,822,822,3607276,2013,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Sherman Coal Company Inc.,"P.O. Box 93, Elysburg, PA 17824", ,Appalachia Northern,0,1,3058,-inf
1270,829,829,829,3607805,2013,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931", ,Appalachia Northern,0,13,26245,-inf
1271,830,830,830,3607805,2013,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931", ,Appalachia Northern,0,12,26245,-inf
1272,832,832,832,3607892,2013,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,1,3302,-inf
1273,833,833,833,3607892,2013,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970", ,Appalachia Northern,0,2,3303,-inf
1274,834,834,834,3607979,2013,St. Nicholas Cogeneration Plan,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,"Schuylkill Energy Resources,","P.O. Box 112, Shenandoah, PA 17976", ,Appalachia Northern,0,7,16954,-inf
1275,835,835,835,3607979,2013,St. Nicholas Cogeneration Plan,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,"Schuylkill Energy Resources,","P.O. Box 112, Shenandoah, PA 17976", ,Appalachia Northern,0,7,16953,-inf
1276,841,841,841,3608581,2013,Girard Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",UNIT,Appalachia Northern,0,15,33368,-inf
1277,842,842,842,3608581,2013,Girard Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",UNIT,Appalachia Northern,0,0,337,-inf
1278,849,849,849,3608857,2013,Meadowbrook Coal Co.,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Meadowbrook Coal Co.,"Machamer Avenue, P.O. Box 1, Wiconisco, PA 17097", ,Appalachia Northern,0,5,12757,-inf
1279,850,850,850,3608857,2013,Meadowbrook Coal Co.,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Meadowbrook Coal Co.,"Machamer Avenue, P.O. Box 1, Wiconisco, PA 17097", ,Appalachia Northern,0,2,4253,-inf
1280,856,856,856,3609068,2013,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970", ,Appalachia Northern,0,4,8677,-inf
